jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§ 1-27-1,Response Timeline,": Request complexity, volume, agency resources",": Request complexity, volume, agency resources",No specific conditions stated,Extracted from Standard Timeline (SDCL § 1271.5),2025-09-26T13:52:18.345921
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§ 1-27-1,Response Timeline,":
  1",":
  1. Provide requested records for inspection or copying
  2. Deny request with written explanation citing specific exemption
  3. Provide partial records with explanation for any withholding","Deny request with written explanation citing specific exemption
  3",Extracted from Standard Timeline (SDCL § 1271.5),2025-09-26T13:52:18.345935
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§ 1-27-35,Fee Structure,### Allowable Fees (SDCL § 1-27-35),### Allowable Fees (SDCL § 1-27-35),No specific conditions stated,Extracted from Allowable Fees (SDCL § 12735),2025-09-26T13:52:18.345952
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§ 1-27-35,Fee Structure,: Fees limited to reasonable costs of copying and preparation,: Fees limited to reasonable costs of copying and preparation,: Fees limited to reasonable costs of copying and preparation,Extracted from Allowable Fees (SDCL § 12735),2025-09-26T13:52:18.345957
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§ 1-27-35,Fee Structure,: Direct costs of duplication and staff time,: Direct costs of duplication and staff time,No specific conditions stated,Extracted from Allowable Fees (SDCL § 12735),2025-09-26T13:52:18.345961
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§ 1-27-35,Fee Structure,": Paper, electronic media, postage costs",": Paper, electronic media, postage costs",No specific conditions stated,Extracted from Allowable Fees (SDCL § 12735),2025-09-26T13:52:18.345966
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,See statute,General Rights,: Mandamus and injunctive relief,: Mandamus and injunctive relief,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.345986
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,See statute,General Rights,: Potential recovery for successful enforcement,: Potential recovery for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.345992
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,§ 8-21-401,Fee Structure,### Allowable Fees (TCA § 8-21-401),### Allowable Fees (TCA § 8-21-401),No specific conditions stated,Extracted from Allowable Fees (TCA § 821401),2025-09-26T13:52:18.346961
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,§ 8-21-401,Fee Structure,: Statutory fees for copying records,: Statutory fees for copying records,No specific conditions stated,Extracted from Allowable Fees (TCA § 821401),2025-09-26T13:52:18.346967
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,§ 8-21-401,Fee Structure,: Agencies cannot charge for time spent locating records,: Agencies cannot charge for time spent locating records,No specific conditions stated,Extracted from Allowable Fees (TCA § 821401),2025-09-26T13:52:18.346972
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,§ 8-21-401,Fee Structure,: Free on-site review of records,: Free on-site review of records,No specific conditions stated,Extracted from Allowable Fees (TCA § 821401),2025-09-26T13:52:18.346977
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,§ 8-21-401,Fee Structure,: Additional fees for certified copies,: Additional fees for certified copies,: Additional fees for certified copies,Extracted from Allowable Fees (TCA § 821401),2025-09-26T13:52:18.346982
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Fee Structure,: $0.15-$1.00 per page (varies by agency),: $0.15-$1.00 per page (varies by agency),No specific conditions stated,Extracted from Common Fee Schedule,2025-09-26T13:52:18.346997
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Fee Structure,: Cost of media plus staff time,: Cost of media plus staff time,No specific conditions stated,Extracted from Common Fee Schedule,2025-09-26T13:52:18.347001
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Actions:**
- Submit request during regular business hour","### Phase 1: Request Submission
**Requester Actions:**
- Submit request during regular business hours
- Provide reasonable description of records sought
- Present proper identification if required
- Specify format preference (inspection, copies)","### Phase 1: Request Submission
**Requester Actions:**
- Submit request during regular business hours
- Provide reasonable description of records sought
- Present proper identification if required
- Specify format preference (inspection, copies)",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.347033
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Request Process,"**Agency Actions:**
- Accept requests during business hours
- No specific form required (written pre","**Agency Actions:**
- Accept requests during business hours
- No specific form required (written preferred)
- May ask for clarification of request
- Begin processing promptly","**Agency Actions:**
- Accept requests during business hours
- No specific form required (written preferred)
- May ask for clarification of request
- Begin processing promptly",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.347034
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,§ 10-7-504,Request Process,"### Phase 2: Processing
**Agency Actions:**
- Locate responsive records
- Review for required redact","### Phase 2: Processing
**Agency Actions:**
- Locate responsive records
- Review for required redactions under TCA § 10-7-504
- Remove protected personal information
- Calculate duplication fees if copies requested","### Phase 2: Processing
**Agency Actions:**
- Locate responsive records
- Review for required redactions under TCA § 10-7-504
- Remove protected personal information
- Calculate duplication fees if copies requested",Extracted from Phase 2: Processing,2025-09-26T13:52:18.347059
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,§ 10-7-504,Request Process,"**Privacy Protection Requirements:**
- Redact Social Security numbers
- Remove financial account num","**Privacy Protection Requirements:**
- Redact Social Security numbers
- Remove financial account numbers
- Protect victim information
- Shield minor-related sensitive data",No specific conditions stated,Extracted from Phase 2: Processing,2025-09-26T13:52:18.347060
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Response Timeline,"### Phase 3: Initial Response
**Agency Must Provide:**
- Access to records for inspection (free)
- C","### Phase 3: Initial Response
**Agency Must Provide:**
- Access to records for inspection (free)
- Copies upon payment of statutory fees
- Explanation of any redactions made
- Information about redacted content (general categories)","### Phase 3: Initial Response
**Agency Must Provide:**
- Access to records for inspection (free)
- Copies upon payment of statutory fees
- Explanation of any redactions made
- Information about redacted content (general categories)",Extracted from Phase 3: Initial Response,2025-09-26T13:52:18.347080
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Response Timeline,"**Denied Requests:**
- Written explanation with statutory basis
- Citation to specific exemption pro","**Denied Requests:**
- Written explanation with statutory basis
- Citation to specific exemption provision
- Information about appeal options","**Denied Requests:**
- Written explanation with statutory basis
- Citation to specific exemption provision
- Information about appeal options",Extracted from Phase 3: Initial Response,2025-09-26T13:52:18.347081
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Appeal Rights,"### Phase 4: Appeal Process
**Administrative Appeal:**","### Phase 4: Appeal Process
**Administrative Appeal:**",No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.347094
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Appeal Rights,: TCA does not establish formal administrative appeal,: TCA does not establish formal administrative appeal,No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.347099
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Appeal Rights,: Contact agency head or supervisor,: Contact agency head or supervisor,No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.347104
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Appeal Rights,: Some agencies have internal appeal processes,: Some agencies have internal appeal processes,No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.347109
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Appeal Rights,: Contact elected officials or oversight bodies,: Contact elected officials or oversight bodies,No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.347115
Tennessee,US-TN,Tennessee Public Records Act,Citation not found,See statute,Fee Structure,"### Excessive Fees
**Problem**: Unreasonable duplication charges
**Workarounds**:
- Compare fees to ","### Excessive Fees
**Problem**: Unreasonable duplication charges
**Workarounds**:
- Compare fees to statutory maximums
- Inspect records first to identify truly needed documents
- Request electronic format if available
- Challenge fees exceeding actual costs","### Excessive Fees
**Problem**: Unreasonable duplication charges
**Workarounds**:
- Compare fees to statutory maximums
- Inspect records first to identify truly needed documents
- Request electronic format if available
- Challenge fees exceeding actual costs",Extracted from Excessive Fees,2025-09-26T13:52:18.347137
